,V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,0
8374,25.0,admin.,single,secondary,no,120.0,yes,no,unknown,3.0,jun,542.0,1.0,-1.0,0.0,unknown,0.0
8375,37.0,management,married,tertiary,no,1125.0,yes,no,unknown,3.0,jun,301.0,1.0,-1.0,0.0,unknown,0.0
8376,31.0,technician,single,tertiary,no,1166.0,yes,no,unknown,3.0,jun,207.0,1.0,-1.0,0.0,unknown,0.0
8377,34.0,blue-collar,single,secondary,no,13683.0,yes,no,unknown,3.0,jun,115.0,3.0,-1.0,0.0,unknown,0.0
8378,32.0,services,married,secondary,yes,-790.0,yes,no,unknown,3.0,jun,159.0,1.0,-1.0,0.0,unknown,0.0
8379,46.0,technician,married,secondary,no,231.0,yes,no,unknown,3.0,jun,117.0,1.0,-1.0,0.0,unknown,0.0
8380,,,,,,,,,,,,,,,,,0.0
8381,,,,,,,,,,,,,,,,,0.0
8382,33.0,services,married,secondary,no,34.0,yes,yes,unknown,3.0,jun,161.0,1.0,-1.0,0.0,unknown,0.0
8383,32.0,technician,single,secondary,no,1279.0,yes,no,unknown,3.0,jun,1173.0,3.0,-1.0,0.0,unknown,0.0
8384,,,,,,,,,,,,,,,,,0.0
8385,,,,,,,,,,,,,,,,,0.0
8386,,,,,,,,,,,,,,,,,1.0
8387,43.0,blue-collar,married,primary,no,-120.0,yes,no,unknown,3.0,jun,46.0,1.0,-1.0,0.0,unknown,0.0
8388,41.0,blue-collar,married,secondary,no,-256.0,yes,no,unknown,3.0,jun,147.0,2.0,-1.0,0.0,unknown,0.0
8389,,,,,,,,,,,,,,,,,0.0
8390,42.0,technician,single,unknown,no,344.0,yes,no,unknown,3.0,jun,26.0,7.0,-1.0,0.0,unknown,0.0
8391,37.0,technician,divorced,secondary,no,1772.0,no,no,unknown,3.0,jun,202.0,1.0,-1.0,0.0,unknown,0.0
8392,31.0,unemployed,married,secondary,no,86.0,yes,yes,unknown,3.0,jun,963.0,2.0,-1.0,0.0,unknown,0.0
8393,,,,,,,,,,,,,,,,,1.0
8394,25.0,blue-collar,single,secondary,no,2096.0,yes,no,unknown,3.0,jun,236.0,2.0,-1.0,0.0,unknown,0.0
8395,,,,,,,,,,,,,,,,,0.0
8396,30.0,technician,married,secondary,no,418.0,yes,no,unknown,3.0,jun,112.0,1.0,-1.0,0.0,unknown,1.0
8397,30.0,admin.,married,secondary,no,457.0,yes,no,unknown,3.0,jun,384.0,5.0,-1.0,0.0,unknown,0.0
8398,,,,,,,,,,,,,,,,,0.0
8399,27.0,management,single,tertiary,no,450.0,yes,no,unknown,3.0,jun,49.0,1.0,-1.0,0.0,unknown,1.0
8400,,,,,,,,,,,,,,,,,1.0
8401,54.0,blue-collar,divorced,unknown,no,1545.0,yes,no,unknown,3.0,jun,148.0,2.0,-1.0,0.0,unknown,0.0
8402,25.0,blue-collar,married,primary,yes,-589.0,yes,no,unknown,3.0,jun,233.0,1.0,-1.0,0.0,unknown,0.0
8403,,,,,,,,,,,,,,,,,0.0
8404,27.0,blue-collar,single,secondary,no,446.0,yes,no,unknown,3.0,jun,194.0,1.0,-1.0,0.0,unknown,0.0
8405,,,,,,,,,,,,,,,,,0.0
8406,,,,,,,,,,,,,,,,,0.0
8407,25.0,admin.,single,tertiary,no,407.0,yes,no,unknown,3.0,jun,579.0,1.0,-1.0,0.0,unknown,0.0
8408,44.0,services,married,secondary,no,646.0,yes,no,unknown,3.0,jun,183.0,4.0,-1.0,0.0,unknown,0.0
8409,35.0,admin.,single,secondary,no,182.0,yes,no,unknown,3.0,jun,117.0,1.0,-1.0,0.0,unknown,0.0
8410,28.0,blue-collar,married,secondary,no,0.0,yes,yes,unknown,3.0,jun,210.0,1.0,-1.0,0.0,unknown,0.0
8411,42.0,technician,married,secondary,no,-129.0,yes,no,unknown,3.0,jun,175.0,1.0,-1.0,0.0,unknown,0.0
8412,29.0,technician,married,primary,no,1761.0,yes,no,unknown,3.0,jun,186.0,1.0,-1.0,0.0,unknown,0.0
8413,30.0,services,married,secondary,no,227.0,no,yes,unknown,3.0,jun,23.0,1.0,-1.0,0.0,unknown,0.0
8414,43.0,technician,married,secondary,no,463.0,no,no,unknown,3.0,jun,268.0,1.0,-1.0,0.0,unknown,0.0
8415,54.0,management,single,tertiary,no,0.0,yes,no,unknown,3.0,jun,68.0,1.0,-1.0,0.0,unknown,0.0
8416,41.0,blue-collar,single,secondary,no,948.0,yes,no,unknown,3.0,jun,157.0,1.0,-1.0,0.0,unknown,1.0
8417,,,,,,,,,,,,,,,,,0.0
8418,42.0,blue-collar,married,primary,no,187.0,yes,no,unknown,3.0,jun,43.0,1.0,-1.0,0.0,unknown,0.0
8419,42.0,services,married,secondary,no,3689.0,yes,no,unknown,3.0,jun,363.0,1.0,-1.0,0.0,unknown,0.0
8420,36.0,technician,single,tertiary,no,743.0,yes,no,unknown,3.0,jun,517.0,1.0,-1.0,0.0,unknown,0.0
8421,52.0,management,married,tertiary,no,575.0,no,no,unknown,3.0,jun,315.0,1.0,-1.0,0.0,unknown,1.0
8422,40.0,blue-collar,married,secondary,no,-605.0,yes,yes,unknown,3.0,jun,143.0,1.0,-1.0,0.0,unknown,1.0
8423,39.0,unemployed,married,secondary,no,0.0,yes,no,unknown,3.0,jun,73.0,1.0,-1.0,0.0,unknown,0.0
8424,49.0,blue-collar,married,primary,no,2068.0,yes,no,unknown,3.0,jun,45.0,1.0,-1.0,0.0,unknown,0.0
8425,,,,,,,,,,,,,,,,,0.0
8426,48.0,technician,divorced,secondary,no,-154.0,no,no,unknown,3.0,jun,342.0,3.0,-1.0,0.0,unknown,0.0
8427,,,,,,,,,,,,,,,,,0.0
8428,44.0,admin.,divorced,secondary,no,776.0,yes,no,unknown,3.0,jun,150.0,1.0,-1.0,0.0,unknown,1.0
8429,,,,,,,,,,,,,,,,,0.0
8430,,,,,,,,,,,,,,,,,0.0
8431,34.0,admin.,married,secondary,no,220.0,yes,no,unknown,3.0,jun,65.0,13.0,-1.0,0.0,unknown,0.0
8432,46.0,blue-collar,married,primary,no,596.0,yes,no,unknown,3.0,jun,404.0,13.0,-1.0,0.0,unknown,0.0
8433,38.0,technician,single,secondary,no,12926.0,yes,no,unknown,3.0,jun,280.0,1.0,-1.0,0.0,unknown,0.0
8434,,,,,,,,,,,,,,,,,0.0
8435,47.0,blue-collar,married,primary,no,-127.0,yes,no,unknown,3.0,jun,170.0,3.0,-1.0,0.0,unknown,0.0
8436,58.0,retired,married,secondary,no,3909.0,yes,no,unknown,3.0,jun,80.0,1.0,-1.0,0.0,unknown,0.0
8437,,,,,,,,,,,,,,,,,0.0
8438,,,,,,,,,,,,,,,,,0.0
8439,37.0,management,single,tertiary,no,1449.0,no,no,unknown,3.0,jun,291.0,1.0,-1.0,0.0,unknown,0.0
8440,37.0,blue-collar,married,primary,no,1534.0,yes,no,unknown,3.0,jun,126.0,4.0,-1.0,0.0,unknown,0.0
8441,,,,,,,,,,,,,,,,,0.0
8442,40.0,self-employed,married,secondary,yes,-754.0,yes,yes,unknown,3.0,jun,941.0,3.0,-1.0,0.0,unknown,0.0
8443,,,,,,,,,,,,,,,,,0.0
8444,,,,,,,,,,,,,,,,,1.0
8445,,,,,,,,,,,,,,,,,0.0
8446,55.0,admin.,divorced,secondary,no,873.0,yes,yes,unknown,3.0,jun,131.0,1.0,-1.0,0.0,unknown,0.0
8447,53.0,blue-collar,married,primary,no,358.0,yes,no,unknown,3.0,jun,384.0,1.0,-1.0,0.0,unknown,0.0
8448,42.0,entrepreneur,married,secondary,no,2869.0,yes,no,unknown,3.0,jun,440.0,1.0,-1.0,0.0,unknown,1.0
8449,48.0,management,divorced,tertiary,no,1669.0,yes,no,unknown,3.0,jun,143.0,1.0,-1.0,0.0,unknown,0.0
8450,36.0,blue-collar,married,secondary,no,13.0,no,no,unknown,3.0,jun,284.0,1.0,-1.0,0.0,unknown,1.0
8451,45.0,retired,married,primary,no,0.0,no,no,unknown,3.0,jun,290.0,1.0,-1.0,0.0,unknown,0.0
8452,,,,,,,,,,,,,,,,,0.0
8453,,,,,,,,,,,,,,,,,0.0
8454,40.0,retired,single,secondary,no,1734.0,yes,no,unknown,3.0,jun,123.0,4.0,-1.0,0.0,unknown,0.0
8455,,,,,,,,,,,,,,,,,0.0
8456,44.0,technician,married,secondary,no,497.0,yes,no,unknown,3.0,jun,103.0,2.0,-1.0,0.0,unknown,0.0
8457,,,,,,,,,,,,,,,,,0.0
8458,38.0,blue-collar,married,secondary,no,769.0,yes,no,unknown,3.0,jun,235.0,1.0,-1.0,0.0,unknown,0.0
8459,43.0,entrepreneur,married,secondary,no,0.0,no,no,unknown,3.0,jun,1025.0,7.0,-1.0,0.0,unknown,0.0
8460,,,,,,,,,,,,,,,,,0.0
8461,37.0,blue-collar,married,secondary,yes,-399.0,yes,yes,unknown,3.0,jun,21.0,3.0,-1.0,0.0,unknown,0.0
8462,58.0,services,married,primary,no,943.0,yes,no,unknown,3.0,jun,243.0,3.0,-1.0,0.0,unknown,0.0
8463,,,,,,,,,,,,,,,,,0.0
8464,35.0,blue-collar,married,secondary,no,412.0,yes,no,unknown,3.0,jun,316.0,1.0,-1.0,0.0,unknown,0.0
8465,26.0,management,single,tertiary,no,-630.0,yes,yes,unknown,3.0,jun,192.0,2.0,-1.0,0.0,unknown,0.0
8466,34.0,blue-collar,single,unknown,no,6141.0,yes,no,unknown,3.0,jun,145.0,1.0,-1.0,0.0,unknown,0.0
8467,,,,,,,,,,,,,,,,,1.0
8468,37.0,blue-collar,married,primary,no,907.0,yes,no,unknown,3.0,jun,23.0,1.0,-1.0,0.0,unknown,0.0
8469,24.0,blue-collar,married,secondary,no,1073.0,yes,no,unknown,3.0,jun,569.0,2.0,-1.0,0.0,unknown,0.0
8470,33.0,services,married,secondary,no,334.0,yes,no,unknown,3.0,jun,23.0,1.0,-1.0,0.0,unknown,0.0
8471,32.0,technician,single,secondary,no,471.0,yes,no,unknown,3.0,jun,379.0,2.0,-1.0,0.0,unknown,0.0
8472,36.0,blue-collar,married,secondary,no,16402.0,yes,no,unknown,3.0,jun,406.0,3.0,-1.0,0.0,unknown,0.0
8473,48.0,services,divorced,secondary,no,4408.0,yes,no,unknown,3.0,jun,106.0,6.0,-1.0,0.0,unknown,0.0
8474,57.0,retired,married,secondary,no,519.0,yes,no,unknown,3.0,jun,393.0,3.0,-1.0,0.0,unknown,0.0
8475,39.0,unemployed,married,secondary,no,270.0,yes,no,unknown,3.0,jun,116.0,1.0,-1.0,0.0,unknown,0.0
8476,,,,,,,,,,,,,,,,,0.0
8477,35.0,services,divorced,secondary,no,-269.0,yes,no,unknown,3.0,jun,118.0,2.0,-1.0,0.0,unknown,0.0
8478,,,,,,,,,,,,,,,,,0.0
8479,32.0,management,single,tertiary,no,12686.0,yes,no,unknown,3.0,jun,54.0,1.0,-1.0,0.0,unknown,0.0
8480,39.0,blue-collar,married,primary,no,572.0,yes,yes,unknown,3.0,jun,235.0,1.0,-1.0,0.0,unknown,0.0
8481,,,,,,,,,,,,,,,,,0.0
8482,,,,,,,,,,,,,,,,,0.0
8483,30.0,admin.,married,secondary,no,-366.0,yes,yes,unknown,3.0,jun,102.0,1.0,-1.0,0.0,unknown,0.0
8484,35.0,management,single,tertiary,no,4788.0,yes,no,unknown,3.0,jun,227.0,1.0,-1.0,0.0,unknown,0.0
8485,,,,,,,,,,,,,,,,,1.0
8486,,,,,,,,,,,,,,,,,0.0
8487,,,,,,,,,,,,,,,,,0.0
8488,32.0,admin.,single,secondary,no,725.0,yes,no,unknown,3.0,jun,303.0,1.0,-1.0,0.0,unknown,0.0
8489,,,,,,,,,,,,,,,,,0.0
8490,,,,,,,,,,,,,,,,,0.0
8491,32.0,management,single,tertiary,no,974.0,yes,no,unknown,3.0,jun,228.0,1.0,-1.0,0.0,unknown,0.0
8492,31.0,admin.,single,secondary,no,1588.0,yes,no,unknown,3.0,jun,14.0,1.0,-1.0,0.0,unknown,0.0
8493,,,,,,,,,,,,,,,,,0.0
8494,,,,,,,,,,,,,,,,,0.0
8495,,,,,,,,,,,,,,,,,1.0
8496,35.0,blue-collar,married,secondary,no,11.0,no,no,unknown,3.0,jun,32.0,3.0,-1.0,0.0,unknown,0.0
8497,,,,,,,,,,,,,,,,,0.0
8498,30.0,management,single,tertiary,no,234.0,yes,no,unknown,3.0,jun,242.0,2.0,-1.0,0.0,unknown,0.0
8499,,,,,,,,,,,,,,,,,0.0
8500,,,,,,,,,,,,,,,,,0.0
8501,34.0,management,single,tertiary,no,618.0,yes,no,unknown,3.0,jun,119.0,4.0,-1.0,0.0,unknown,0.0
8502,33.0,services,single,secondary,no,6531.0,yes,no,unknown,3.0,jun,495.0,3.0,-1.0,0.0,unknown,0.0
8503,59.0,management,married,tertiary,no,202.0,yes,no,unknown,3.0,jun,128.0,6.0,-1.0,0.0,unknown,0.0
8504,,,,,,,,,,,,,,,,,0.0
8505,31.0,admin.,single,secondary,no,527.0,yes,no,unknown,3.0,jun,722.0,2.0,-1.0,0.0,unknown,0.0
8506,40.0,blue-collar,married,primary,no,1698.0,yes,yes,unknown,3.0,jun,240.0,5.0,-1.0,0.0,unknown,0.0
8507,31.0,admin.,single,secondary,no,2104.0,yes,no,unknown,3.0,jun,455.0,1.0,-1.0,0.0,unknown,0.0
8508,31.0,technician,married,tertiary,yes,859.0,yes,no,unknown,3.0,jun,138.0,2.0,-1.0,0.0,unknown,0.0
8509,33.0,technician,married,secondary,no,1021.0,yes,no,unknown,3.0,jun,361.0,3.0,-1.0,0.0,unknown,1.0
8510,,,,,,,,,,,,,,,,,0.0
8511,31.0,admin.,single,primary,no,-263.0,yes,no,unknown,3.0,jun,208.0,1.0,-1.0,0.0,unknown,0.0
8512,,,,,,,,,,,,,,,,,0.0
8513,,,,,,,,,,,,,,,,,1.0
8514,36.0,blue-collar,single,secondary,no,35.0,yes,no,unknown,3.0,jun,435.0,3.0,-1.0,0.0,unknown,0.0
8515,37.0,management,married,secondary,no,341.0,no,no,unknown,3.0,jun,120.0,2.0,-1.0,0.0,unknown,0.0
8516,24.0,admin.,single,secondary,no,66.0,yes,no,unknown,3.0,jun,825.0,1.0,-1.0,0.0,unknown,0.0
8517,51.0,self-employed,divorced,secondary,no,1291.0,yes,no,unknown,3.0,jun,51.0,2.0,-1.0,0.0,unknown,0.0
8518,32.0,blue-collar,married,secondary,no,1780.0,yes,yes,unknown,3.0,jun,238.0,6.0,-1.0,0.0,unknown,0.0
8519,36.0,technician,divorced,tertiary,no,1762.0,yes,no,unknown,3.0,jun,259.0,1.0,-1.0,0.0,unknown,0.0
8520,30.0,services,divorced,secondary,no,167.0,yes,no,unknown,3.0,jun,237.0,2.0,-1.0,0.0,unknown,0.0
8521,,,,,,,,,,,,,,,,,0.0
8522,37.0,services,single,secondary,no,278.0,yes,no,unknown,3.0,jun,1045.0,3.0,-1.0,0.0,unknown,0.0
8523,,,,,,,,,,,,,,,,,0.0
8524,,,,,,,,,,,,,,,,,0.0
8525,47.0,management,divorced,tertiary,no,-478.0,yes,no,unknown,3.0,jun,27.0,6.0,-1.0,0.0,unknown,0.0
8526,45.0,blue-collar,married,secondary,no,-221.0,yes,yes,unknown,3.0,jun,170.0,1.0,-1.0,0.0,unknown,0.0
8527,28.0,blue-collar,married,secondary,no,269.0,yes,no,unknown,3.0,jun,615.0,1.0,-1.0,0.0,unknown,1.0
8528,53.0,entrepreneur,divorced,unknown,no,4736.0,yes,no,unknown,3.0,jun,676.0,5.0,-1.0,0.0,unknown,1.0
8529,,,,,,,,,,,,,,,,,1.0
8530,33.0,management,married,tertiary,no,3456.0,yes,no,unknown,3.0,jun,258.0,2.0,-1.0,0.0,unknown,0.0
8531,,,,,,,,,,,,,,,,,0.0
8532,,,,,,,,,,,,,,,,,0.0
8533,,,,,,,,,,,,,,,,,0.0
8534,47.0,management,divorced,tertiary,no,17964.0,yes,no,unknown,3.0,jun,165.0,2.0,-1.0,0.0,unknown,0.0
8535,27.0,services,single,secondary,no,3110.0,yes,no,unknown,3.0,jun,356.0,2.0,-1.0,0.0,unknown,0.0
8536,30.0,blue-collar,single,secondary,no,855.0,yes,no,unknown,3.0,jun,235.0,2.0,-1.0,0.0,unknown,0.0
8537,,,,,,,,,,,,,,,,,0.0
8538,,,,,,,,,,,,,,,,,0.0
8539,39.0,self-employed,single,tertiary,no,1132.0,yes,no,unknown,3.0,jun,216.0,1.0,-1.0,0.0,unknown,0.0
8540,,,,,,,,,,,,,,,,,0.0
8541,27.0,entrepreneur,single,tertiary,no,512.0,yes,yes,unknown,3.0,jun,220.0,1.0,-1.0,0.0,unknown,0.0
8542,,,,,,,,,,,,,,,,,0.0
8543,,,,,,,,,,,,,,,,,0.0
8544,34.0,management,single,tertiary,no,340.0,yes,no,unknown,3.0,jun,633.0,28.0,-1.0,0.0,unknown,1.0
8545,,,,,,,,,,,,,,,,,0.0
8546,45.0,blue-collar,married,primary,no,147.0,yes,no,unknown,3.0,jun,478.0,2.0,-1.0,0.0,unknown,0.0
8547,43.0,admin.,married,secondary,no,429.0,yes,yes,unknown,3.0,jun,35.0,32.0,-1.0,0.0,unknown,1.0
8548,,,,,,,,,,,,,,,,,0.0
8549,25.0,technician,single,secondary,no,-80.0,yes,yes,unknown,3.0,jun,89.0,1.0,-1.0,0.0,unknown,0.0
8550,,,,,,,,,,,,,,,,,0.0
8551,,,,,,,,,,,,,,,,,1.0
8552,,,,,,,,,,,,,,,,,1.0
8553,39.0,blue-collar,married,secondary,no,203.0,yes,no,unknown,3.0,jun,143.0,1.0,-1.0,0.0,unknown,0.0
8554,,,,,,,,,,,,,,,,,0.0
8555,43.0,technician,single,tertiary,no,27733.0,yes,no,unknown,3.0,jun,164.0,7.0,-1.0,0.0,unknown,0.0
8556,28.0,services,single,secondary,no,3575.0,yes,no,unknown,3.0,jun,245.0,1.0,-1.0,0.0,unknown,1.0
8557,35.0,services,single,secondary,no,-437.0,yes,no,unknown,3.0,jun,43.0,5.0,-1.0,0.0,unknown,0.0
8558,31.0,services,single,secondary,no,124.0,yes,no,unknown,3.0,jun,154.0,4.0,-1.0,0.0,unknown,0.0
8559,23.0,services,single,secondary,no,425.0,yes,no,unknown,3.0,jun,768.0,1.0,-1.0,0.0,unknown,0.0
8560,40.0,blue-collar,married,primary,no,919.0,yes,no,unknown,3.0,jun,327.0,2.0,-1.0,0.0,unknown,0.0
8561,38.0,management,single,tertiary,no,1602.0,yes,no,unknown,3.0,jun,215.0,3.0,-1.0,0.0,unknown,0.0
8562,32.0,blue-collar,married,secondary,no,478.0,yes,no,unknown,3.0,jun,200.0,1.0,-1.0,0.0,unknown,0.0
8563,26.0,technician,married,tertiary,no,-488.0,yes,no,unknown,3.0,jun,320.0,1.0,-1.0,0.0,unknown,0.0
8564,25.0,management,married,primary,no,168.0,yes,no,unknown,3.0,jun,801.0,1.0,-1.0,0.0,unknown,0.0
8565,,,,,,,,,,,,,,,,,0.0
8566,32.0,technician,single,secondary,no,258.0,no,no,unknown,3.0,jun,114.0,3.0,-1.0,0.0,unknown,0.0
8567,,,,,,,,,,,,,,,,,0.0
8568,39.0,entrepreneur,divorced,tertiary,no,208.0,yes,no,unknown,3.0,jun,201.0,2.0,-1.0,0.0,unknown,0.0
8569,36.0,blue-collar,married,secondary,no,-100.0,yes,no,unknown,3.0,jun,369.0,2.0,-1.0,0.0,unknown,0.0
8570,26.0,blue-collar,single,secondary,yes,-36.0,yes,no,unknown,3.0,jun,482.0,2.0,-1.0,0.0,unknown,1.0
8571,44.0,services,married,secondary,no,-1621.0,yes,yes,unknown,3.0,jun,171.0,5.0,-1.0,0.0,unknown,1.0
8572,47.0,blue-collar,divorced,primary,no,126.0,yes,no,unknown,3.0,jun,2456.0,2.0,-1.0,0.0,unknown,0.0
8573,40.0,blue-collar,married,primary,no,0.0,yes,no,unknown,3.0,jun,329.0,3.0,-1.0,0.0,unknown,0.0
8574,44.0,technician,married,secondary,no,8938.0,yes,no,unknown,3.0,jun,94.0,18.0,-1.0,0.0,unknown,1.0
8575,30.0,management,single,tertiary,no,7845.0,yes,no,unknown,3.0,jun,59.0,1.0,-1.0,0.0,unknown,0.0
8576,34.0,blue-collar,married,primary,no,765.0,yes,no,unknown,3.0,jun,111.0,7.0,-1.0,0.0,unknown,0.0
8577,37.0,services,married,secondary,no,1325.0,no,no,unknown,3.0,jun,72.0,3.0,-1.0,0.0,unknown,1.0
8578,30.0,management,married,tertiary,no,1476.0,yes,yes,unknown,3.0,jun,199.0,4.0,-1.0,0.0,unknown,1.0
8579,44.0,admin.,married,secondary,no,399.0,yes,yes,unknown,3.0,jun,271.0,2.0,-1.0,0.0,unknown,0.0
8580,,,,,,,,,,,,,,,,,0.0
8581,41.0,services,married,secondary,no,146.0,yes,yes,unknown,3.0,jun,199.0,1.0,-1.0,0.0,unknown,0.0
8582,35.0,blue-collar,single,secondary,no,0.0,yes,no,unknown,3.0,jun,113.0,3.0,-1.0,0.0,unknown,0.0
8583,38.0,blue-collar,married,primary,no,0.0,yes,no,unknown,3.0,jun,179.0,2.0,-1.0,0.0,unknown,0.0
8584,,,,,,,,,,,,,,,,,1.0
8585,,,,,,,,,,,,,,,,,0.0
8586,,,,,,,,,,,,,,,,,1.0
8587,49.0,admin.,married,secondary,no,0.0,yes,yes,unknown,3.0,jun,50.0,3.0,-1.0,0.0,unknown,0.0
8588,26.0,blue-collar,single,secondary,no,17891.0,yes,no,unknown,3.0,jun,239.0,1.0,-1.0,0.0,unknown,1.0
8589,28.0,blue-collar,married,primary,no,459.0,yes,yes,unknown,3.0,jun,178.0,1.0,-1.0,0.0,unknown,0.0
8590,,,,,,,,,,,,,,,,,0.0
8591,,,,,,,,,,,,,,,,,0.0
8592,27.0,blue-collar,single,secondary,no,6010.0,yes,no,unknown,3.0,jun,604.0,1.0,-1.0,0.0,unknown,0.0
8593,31.0,blue-collar,divorced,secondary,no,-306.0,no,no,unknown,3.0,jun,137.0,2.0,-1.0,0.0,unknown,0.0
8594,,,,,,,,,,,,,,,,,0.0
8595,39.0,admin.,single,secondary,no,1078.0,no,no,unknown,3.0,jun,199.0,3.0,-1.0,0.0,unknown,0.0
8596,34.0,management,married,tertiary,no,912.0,yes,no,unknown,3.0,jun,372.0,1.0,-1.0,0.0,unknown,0.0
8597,,,,,,,,,,,,,,,,,1.0
8598,,,,,,,,,,,,,,,,,0.0
8599,28.0,management,married,tertiary,no,3844.0,yes,no,unknown,3.0,jun,132.0,2.0,-1.0,0.0,unknown,0.0
8600,49.0,self-employed,married,secondary,no,0.0,yes,no,unknown,3.0,jun,51.0,9.0,-1.0,0.0,unknown,0.0
8601,48.0,blue-collar,married,secondary,no,-6.0,yes,no,unknown,3.0,jun,161.0,1.0,-1.0,0.0,unknown,0.0
8602,44.0,blue-collar,married,primary,no,1066.0,yes,no,unknown,3.0,jun,25.0,1.0,-1.0,0.0,unknown,0.0
8603,,,,,,,,,,,,,,,,,0.0
8604,33.0,management,single,tertiary,no,0.0,no,no,unknown,3.0,jun,30.0,1.0,-1.0,0.0,unknown,0.0
8605,26.0,services,single,secondary,no,-224.0,yes,yes,unknown,3.0,jun,189.0,1.0,-1.0,0.0,unknown,0.0
8606,,,,,,,,,,,,,,,,,1.0
8607,43.0,blue-collar,married,primary,no,0.0,yes,no,unknown,3.0,jun,215.0,3.0,-1.0,0.0,unknown,0.0
8608,,,,,,,,,,,,,,,,,1.0
8609,57.0,technician,divorced,secondary,no,910.0,yes,no,unknown,3.0,jun,183.0,2.0,-1.0,0.0,unknown,0.0
8610,40.0,management,single,tertiary,no,1845.0,yes,no,unknown,3.0,jun,134.0,3.0,-1.0,0.0,unknown,0.0
8611,,,,,,,,,,,,,,,,,0.0
8612,,,,,,,,,,,,,,,,,1.0
8613,39.0,management,married,tertiary,no,661.0,yes,no,unknown,3.0,jun,220.0,3.0,-1.0,0.0,unknown,0.0
8614,37.0,admin.,married,unknown,no,2236.0,yes,no,unknown,3.0,jun,495.0,2.0,-1.0,0.0,unknown,0.0
8615,27.0,admin.,single,secondary,no,295.0,yes,no,unknown,3.0,jun,148.0,13.0,-1.0,0.0,unknown,0.0
8616,,,,,,,,,,,,,,,,,0.0
8617,,,,,,,,,,,,,,,,,0.0
8618,,,,,,,,,,,,,,,,,0.0
8619,28.0,technician,single,secondary,yes,-298.0,yes,no,unknown,3.0,jun,559.0,7.0,-1.0,0.0,unknown,0.0
8620,43.0,blue-collar,married,primary,no,3131.0,yes,no,unknown,3.0,jun,441.0,3.0,-1.0,0.0,unknown,0.0
8621,41.0,management,married,tertiary,no,437.0,yes,no,unknown,3.0,jun,14.0,21.0,-1.0,0.0,unknown,1.0
8622,38.0,management,married,tertiary,no,980.0,no,no,unknown,3.0,jun,662.0,5.0,-1.0,0.0,unknown,0.0
8623,31.0,blue-collar,married,primary,no,576.0,yes,yes,unknown,3.0,jun,230.0,3.0,-1.0,0.0,unknown,0.0
8624,34.0,admin.,single,secondary,no,1254.0,no,no,unknown,3.0,jun,87.0,3.0,-1.0,0.0,unknown,0.0
8625,61.0,retired,married,primary,no,296.0,yes,yes,unknown,3.0,jun,323.0,2.0,-1.0,0.0,unknown,0.0
8626,38.0,blue-collar,married,primary,no,2472.0,yes,no,unknown,3.0,jun,176.0,2.0,-1.0,0.0,unknown,0.0
8627,31.0,admin.,single,secondary,no,678.0,yes,no,unknown,3.0,jun,117.0,4.0,-1.0,0.0,unknown,0.0
8628,45.0,services,single,primary,no,1893.0,yes,no,unknown,3.0,jun,1259.0,6.0,-1.0,0.0,unknown,0.0
8629,28.0,blue-collar,single,primary,no,0.0,yes,yes,unknown,3.0,jun,380.0,4.0,-1.0,0.0,unknown,0.0
8630,,,,,,,,,,,,,,,,,0.0
8631,,,,,,,,,,,,,,,,,0.0
8632,29.0,services,married,primary,no,711.0,yes,no,unknown,3.0,jun,136.0,4.0,-1.0,0.0,unknown,0.0
8633,26.0,technician,single,secondary,no,544.0,yes,yes,unknown,3.0,jun,56.0,5.0,-1.0,0.0,unknown,0.0
8634,36.0,management,married,tertiary,no,27359.0,yes,no,unknown,3.0,jun,71.0,2.0,-1.0,0.0,unknown,0.0
8635,54.0,admin.,married,primary,no,976.0,yes,no,unknown,3.0,jun,137.0,3.0,-1.0,0.0,unknown,0.0
8636,58.0,technician,married,unknown,no,-205.0,yes,no,unknown,3.0,jun,497.0,2.0,-1.0,0.0,unknown,0.0
8637,,,,,,,,,,,,,,,,,0.0
8638,30.0,technician,single,tertiary,no,256.0,yes,no,unknown,3.0,jun,276.0,2.0,-1.0,0.0,unknown,0.0
8639,52.0,admin.,married,secondary,no,70.0,yes,no,unknown,3.0,jun,68.0,2.0,-1.0,0.0,unknown,0.0
8640,28.0,services,single,primary,no,302.0,no,no,unknown,3.0,jun,248.0,9.0,-1.0,0.0,unknown,0.0
8641,42.0,blue-collar,married,primary,no,1017.0,yes,no,unknown,3.0,jun,11.0,18.0,-1.0,0.0,unknown,0.0
8642,45.0,services,married,secondary,no,3638.0,yes,yes,unknown,3.0,jun,313.0,7.0,-1.0,0.0,unknown,0.0
8643,,,,,,,,,,,,,,,,,0.0
8644,,,,,,,,,,,,,,,,,0.0
8645,39.0,management,married,tertiary,no,0.0,yes,no,unknown,3.0,jun,164.0,2.0,-1.0,0.0,unknown,0.0
8646,,,,,,,,,,,,,,,,,0.0
8647,39.0,admin.,single,secondary,no,548.0,yes,no,unknown,3.0,jun,296.0,2.0,-1.0,0.0,unknown,0.0
8648,28.0,admin.,married,secondary,no,1582.0,yes,no,unknown,3.0,jun,816.0,2.0,-1.0,0.0,unknown,0.0
